0.42,0.58
0.21,0.79
0.79,0.21
0.33,0.67
0.66,0.34
0.71,0.29
0.44,0.56
0.92,0.08
0.8,0.2
0.02,0.98
0.99,0.01
0.35,0.65
0.31,0.69
0.02,0.98
0.2,0.8
0.2,0.8
0.91,0.09
0.04,0.96
0.7,0.3
0.65,0.35
0.71,0.29
0.95,0.05
0.12,0.88
0.93,0.07
0.11,0.89
0.09,0.91
0.21,0.79
0.62,0.38
0.66,0.34
0.46,0.54
0.47,0.53
0.36,0.64
0.54,0.46
0.71,0.29
0.64,0.36
0.13,0.87
0.23,0.77
0.76,0.24
0.93,0.07
0.89,0.11
0.04,0.96
0.44,0.56
0.67,0.33
0.77,0.23
0.13,0.87
0.34,0.66
0.25,0.75
0.27,0.73
0.23,0.77
0.5,0.5
0.96,0.04
0.7,0.3
0.37,0.63
0.14,0.86
0.36,0.64
0.18,0.82
0.21,0.79
0.08,0.92
0.19,0.81
0.43,0.57
0.2,0.8
0.5,0.5
0.83,0.17
0.14,0.86
0.5,0.5
0.49,0.51
0.42,0.58
0.32,0.68
0.44,0.56
1,0
0.67,0.33
0.23,0.77
0.01,0.99
0.02,0.98
0.18,0.82
0.62,0.38
0.87,0.13
0.43,0.57
0.81,0.19
0.19,0.81
0.2,0.8
0.17,0.83
0.43,0.57
0.47,0.53
0.28,0.72
0.46,0.54
0.75,0.25
0.58,0.42
0.78,0.22
0.58,0.42
0.45,0.55
0.14,0.86
0.26,0.74
0.62,0.38
0.29,0.71
0.25,0.75
0.6,0.4
0,1
0.06,0.94
0.28,0.72
0.84,0.16
0.86,0.14
0.28,0.72
0.42,0.58
0.51,0.49
0.87,0.13
0.03,0.97
0.14,0.86
0.66,0.34
0.73,0.27
0.75,0.25
0.86,0.14
0.45,0.55
0.52,0.48
0.31,0.69
0.01,0.99
0.21,0.79
0.83,0.17
0.93,0.07
0.09,0.91
0.9,0.1
0.06,0.94
0.57,0.43
0.2,0.8
0.28,0.72
0.23,0.77
0.03,0.97
0.67,0.33
0.59,0.41
0.36,0.64
0.21,0.79
0.41,0.59
0.8,0.2
0.96,0.04
0.78,0.22
0.91,0.09
0.04,0.96
0.85,0.15
0.69,0.31
0.44,0.56
0.46,0.54
0.76,0.24
1,0
0.49,0.51
0.36,0.64
0.83,0.17
0.07,0.93
0.26,0.74
0.1,0.9
0.64,0.36
0.81,0.19
0.02,0.98
0.32,0.68
0.72,0.28
0.86,0.14
0.22,0.78
0.58,0.42
0.01,0.99
0.32,0.68
0.44,0.56
0.62,0.38
0.39,0.61
0.65,0.35
0.77,0.23
0.53,0.47
0.45,0.55
0.65,0.35
0.63,0.37
0.05,0.95
0.38,0.62
0.32,0.68
0.89,0.11
0.43,0.57
0.32,0.68
0.89,0.11
0.91,0.09
0.63,0.37
0.76,0.24
0.46,0.54
0.3,0.7
0.79,0.21
0.74,0.26
0.26,0.74
0.13,0.87
0.29,0.71
0.96,0.04
0.54,0.46
0.01,0.99
0.33,0.67
0.77,0.23
0.44,0.56
0.55,0.45
0.41,0.59
0.82,0.18
0.93,0.07
0.82,0.18
0.45,0.55
0.73,0.27
0.08,0.92
0.73,0.27
0.39,0.61
0.49,0.51
0.66,0.34
0.76,0.24
0.59,0.41
1,0
0.74,0.26
0.08,0.92
0.08,0.92
0.22,0.78
0.77,0.23
0.74,0.26
0.94,0.06
0.77,0.23
0.95,0.05
0.93,0.07
0.71,0.29
0.04,0.96
0.42,0.58
0.78,0.22
0.84,0.16
0.52,0.48
0.96,0.04
0.13,0.87
0.63,0.37
0.78,0.22
0.19,0.81
0.52,0.48
0.77,0.23
0.26,0.74
0.52,0.48
0.51,0.49
0.07,0.93
0.14,0.86
0.23,0.77
0.11,0.89
0.67,0.33
0.8,0.2
0.71,0.29
0.89,0.11
0.67,0.33
0.52,0.48
0.3,0.7
0.5,0.5
0.23,0.77
0.59,0.41
0.54,0.46
0.34,0.66
0.44,0.56
0.98,0.02
0.62,0.38
0.69,0.31
0.08,0.92
0.79,0.21
0.16,0.84
0.84,0.16
0.61,0.39
0.57,0.43
0.33,0.67
0.66,0.34
0.26,0.74
0.78,0.22
0.48,0.52
0.7,0.3
0.25,0.75
0.74,0.26
0.8,0.2
0.89,0.11
0.3,0.7
0.2,0.8
0.87,0.13
0.2,0.8
0.81,0.19
0.68,0.32
0.12,0.88
0.63,0.37
0.81,0.19
0.14,0.86
0.12,0.88
0.49,0.51
0.97,0.03
0.78,0.22
0.68,0.32
0.59,0.41
0.42,0.58
0.25,0.75
0.73,0.27
0.55,0.45
0.22,0.78
0.6,0.4
0.36,0.64
0.43,0.57
0.38,0.62
0.67,0.33
0.49,0.51
0.87,0.13
0.41,0.59
0.97,0.03
0,1
0.33,0.67
0.35,0.65
0.25,0.75
0.56,0.44
0.11,0.89
0.91,0.09
0.07,0.93
0.1,0.9
0.62,0.38
0.03,0.97
0.42,0.58
0.77,0.23
0.84,0.16
0.18,0.82
0.82,0.18
0.85,0.15
0.01,0.99
0.65,0.35
0.5,0.5
0.81,0.19
0.23,0.77
0.09,0.91
0.68,0.32
0.03,0.97
0.18,0.82
0.59,0.41
0.6,0.4
0.45,0.55
0.21,0.79
0.9,0.1
0.83,0.17
0.33,0.67
0.59,0.41
0.61,0.39
0.12,0.88
0.98,0.02
0.51,0.49
0.14,0.86
0.31,0.69
0.08,0.92
0.75,0.25
0.36,0.64
0.73,0.27
0.55,0.45
0.54,0.46
0.56,0.44
0.55,0.45
0.64,0.36
0.44,0.56
0.26,0.74
0.19,0.81
0.12,0.88
0.12,0.88
0.98,0.02
0.48,0.52
0.7,0.3
0.57,0.43
0.92,0.08
0.42,0.58
0.11,0.89
0.46,0.54
0.65,0.35
0.94,0.06
0.29,0.71
0.62,0.38
0.63,0.37
0.78,0.22
0.01,0.99
0.84,0.16
0.52,0.48
0.3,0.7
0.46,0.54
0.85,0.15
0.58,0.42
0.26,0.74
0.62,0.38
0.99,0.01
0.48,0.52
0.41,0.59
0.67,0.33
0.83,0.17
0.92,0.08
0.33,0.67
0.48,0.52
0.16,0.84
0.47,0.53
0.27,0.73
0.44,0.56
0.84,0.16
0.79,0.21
0.33,0.67
0.87,0.13
0.17,0.83
0.14,0.86
0.11,0.89
0.84,0.16
0.29,0.71
0.9,0.1
0.91,0.09
0.34,0.66
0.17,0.83
0.19,0.81
0.67,0.33
0.86,0.14
0.22,0.78
0.27,0.73
0.81,0.19
0.63,0.37
0.74,0.26
0.81,0.19
0.99,0.01
0.68,0.32
0.31,0.69
0.27,0.73
0.86,0.14
0.51,0.49
0.6,0.4
0.89,0.11
0.91,0.09
0.45,0.55
0.35,0.65
0.1,0.9
0.24,0.76
0.8,0.2
0.15,0.85
0.63,0.37
0.09,0.91
0.1,0.9
0.78,0.22
0.22,0.78
0.2,0.8
0.76,0.24
0.47,0.53
0.94,0.06
0.34,0.66
0.18,0.82
0.78,0.22
0.48,0.52
0.82,0.18
0.4,0.6
0.56,0.44
0.84,0.16
0.5,0.5
0.86,0.14
0.26,0.74
0.92,0.08
0.53,0.47
0.59,0.41
0.99,0.01
0.47,0.53
0.11,0.89
0.64,0.36
0.49,0.51
0.53,0.47
0.44,0.56
0.95,0.05
0.2,0.8
0.65,0.35
0.68,0.32
0.25,0.75
0.19,0.81
0.32,0.68
0.72,0.28
0.79,0.21
0.11,0.89
0.05,0.95
0.42,0.58
0.82,0.18
0.58,0.42
0.68,0.32
0.66,0.34
0.8,0.2
0.76,0.24
0.29,0.71
0.41,0.59
0.43,0.57
0.51,0.49
0.73,0.27
0.95,0.05
0.1,0.9
0.25,0.75
0.76,0.24
0.88,0.12
0.52,0.48
0.64,0.36
0.15,0.85
0.48,0.52
0.81,0.19
0.08,0.92
0.75,0.25
0.02,0.98
0.72,0.28
0.46,0.54
0.8,0.2
0.69,0.31
0.52,0.48
0.69,0.31
0.27,0.73
0.27,0.73
0.17,0.83
0.46,0.54
0.99,0.01
0.11,0.89
0.93,0.07
0.86,0.14
0.75,0.25
0.38,0.62
0.42,0.58
0.85,0.15
0.3,0.7
0.92,0.08
0.83,0.17
0.15,0.85
0.32,0.68
0.32,0.68
0.32,0.68
0.56,0.44
0.23,0.77
0.35,0.65
0.16,0.84
0.74,0.26
0.44,0.56
0.09,0.91
0.65,0.35
0.44,0.56
0.21,0.79
0.39,0.61
0.66,0.34
0.07,0.93
0.17,0.83
0.95,0.05
0.4,0.6
0.98,0.02
0.59,0.41
0.18,0.82
0.48,0.52
0.36,0.64
0.24,0.76
0.45,0.55
0.74,0.26
0.82,0.18
0.73,0.27
0.02,0.98
0.77,0.23
0.97,0.03
0.6,0.4
0.56,0.44
0.35,0.65
0.93,0.07
0.3,0.7
0.83,0.17
0.06,0.94
0.8,0.2
0.45,0.55
0.59,0.41
0.56,0.44
0.34,0.66
0.47,0.53
0.41,0.59
0.94,0.06
0.63,0.37
0.67,0.33
0.74,0.26
0.39,0.61
0.65,0.35
0.45,0.55
0.09,0.91
0.45,0.55
0.92,0.08
0.06,0.94
0.46,0.54
0.49,0.51
0.67,0.33
0.65,0.35
0.46,0.54
0.03,0.97
0.34,0.66
0.15,0.85
0.03,0.97
0.65,0.35
0.17,0.83
0.49,0.51
0.15,0.85
0.12,0.88
0.25,0.75
0.21,0.79
0.94,0.06
0.28,0.72
0.3,0.7
0.49,0.51
0.08,0.92
0.65,0.35
0.84,0.16
0.79,0.21
0.08,0.92
0.02,0.98
0.32,0.68
0.26,0.74
0.57,0.43
0.97,0.03
0.63,0.37
0.95,0.05
0.74,0.26
0.52,0.48
0.67,0.33
0.5,0.5
0.12,0.88
0.05,0.95
0.48,0.52
0.03,0.97
0.93,0.07
0.83,0.17
0.51,0.49
0.11,0.89
0.9,0.1
0.07,0.93
0.44,0.56
0.58,0.42
0.58,0.42
0.12,0.88
0.31,0.69
0.08,0.92
0.2,0.8
0.52,0.48
0.02,0.98
0.76,0.24
0.64,0.36
0.69,0.31
0.92,0.08
0.64,0.36
0.36,0.64
0.52,0.48
0.65,0.35
0.38,0.62
0.02,0.98
0.25,0.75
0.55,0.45
0.98,0.02
0.93,0.07
0.1,0.9
0.59,0.41
0.44,0.56
1,0
0.22,0.78
0.32,0.68
0.47,0.53
0.17,0.83
0.5,0.5
0.33,0.67
0.82,0.18
0.57,0.43
0.36,0.64
0.3,0.7
0.07,0.93
0.97,0.03
0.78,0.22
0.39,0.61
0.27,0.73
0.69,0.31
0.99,0.01
0.38,0.62
0.61,0.39
0.98,0.02
0.32,0.68
0.08,0.92
0.2,0.8
0.59,0.41
0.7,0.3
0.31,0.69
0.9,0.1
0.44,0.56
0.97,0.03
0.48,0.52
0.71,0.29
0.46,0.54
0.22,0.78
0.64,0.36
0.94,0.06
0.93,0.07
0.89,0.11
0.9,0.1
0.83,0.17
0.32,0.68
0.87,0.13
0.57,0.43
0.69,0.31
0.23,0.77
0.51,0.49
0.34,0.66
0.05,0.95
0.74,0.26
0.78,0.22
0.84,0.16
0.23,0.77
0.79,0.21
0.96,0.04
0.98,0.02
0.5,0.5
0.77,0.23
0.84,0.16
0.19,0.81
0.1,0.9
0.63,0.37
0.93,0.07
0.52,0.48
0.39,0.61
0.31,0.69
0.93,0.07
0.04,0.96
0.29,0.71
0.71,0.29
0.92,0.08
0.92,0.08
0.63,0.37
0.71,0.29
0.07,0.93
0.37,0.63
0.25,0.75
0.88,0.12
0.24,0.76
0.01,0.99
0.61,0.39
0.38,0.62
0.38,0.62
0.05,0.95
0.63,0.37
0.18,0.82
0.32,0.68
0.82,0.18
0.66,0.34
0.56,0.44
0.1,0.9
0.93,0.07
0.78,0.22
0.02,0.98
0.98,0.02
0.78,0.22
0.73,0.27
0.75,0.25
0.04,0.96
0.64,0.36
0.28,0.72
0.45,0.55
0.96,0.04
0.92,0.08
0.1,0.9
0.35,0.65
0.14,0.86
0.82,0.18
0.98,0.02
0.63,0.37
0.8,0.2
1,0
0.33,0.67
0.39,0.61
0.1,0.9
0.1,0.9
0.15,0.85
0.18,0.82
0.72,0.28
0.01,0.99
0.79,0.21
0.57,0.43
0.23,0.77
0.3,0.7
0.99,0.01
0.98,0.02
0.28,0.72
0.43,0.57
0.32,0.68
1,0
0.9,0.1
0.51,0.49
0.46,0.54
0.66,0.34
0.88,0.12
0.41,0.59
0.95,0.05
0.15,0.85
0.4,0.6
0.03,0.97
0.17,0.83
0.93,0.07
0.36,0.64
0.49,0.51
0.75,0.25
0.12,0.88
0.98,0.02
0.38,0.62
0.81,0.19
0.17,0.83
0.32,0.68
0.76,0.24
0.28,0.72
0.21,0.79
0.33,0.67
0.83,0.17
0.39,0.61
0.33,0.67
0.88,0.12
0.46,0.54
0.02,0.98
0.2,0.8
0.97,0.03
0.12,0.88
0.26,0.74
0.87,0.13
0.06,0.94
0.33,0.67
0.94,0.06
0.1,0.9
0.06,0.94
0.44,0.56
0.6,0.4
0.18,0.82
0.84,0.16
0.45,0.55
0.09,0.91
0.11,0.89
0.76,0.24
0.71,0.29
0.03,0.97
0.93,0.07
0.78,0.22
0.19,0.81
0.64,0.36
0.09,0.91
0.18,0.82
0.82,0.18
0.27,0.73
0.18,0.82
0.7,0.3
0.49,0.51
0.11,0.89
0.73,0.27
0.37,0.63
0.27,0.73
0.29,0.71
0.18,0.82
0.66,0.34
0.82,0.18
0.42,0.58
0.35,0.65
0.09,0.91
0.51,0.49
0.14,0.86
0.19,0.81
0.45,0.55
0.26,0.74
0.05,0.95
0.94,0.06
0.17,0.83
0.85,0.15
0.52,0.48
0.89,0.11
0.17,0.83
0.68,0.32
0.68,0.32
0.71,0.29
0.75,0.25
0.59,0.41
0.81,0.19
0.99,0.01
0.71,0.29
0.04,0.96
0.74,0.26
0.65,0.35
0.79,0.21
0.08,0.92
0.95,0.05
0.22,0.78
0.19,0.81
0.15,0.85
0.96,0.04
0.51,0.49
0.45,0.55
0.57,0.43
0.65,0.35
0.92,0.08
0.56,0.44
0.39,0.61
0.89,0.11
0.32,0.68
0.39,0.61
0.12,0.88
0.57,0.43
0.68,0.32
0.1,0.9
0.45,0.55
0.81,0.19
0.4,0.6
0.09,0.91
0,1
0.58,0.42
0.92,0.08
0.44,0.56
0.87,0.13
0.58,0.42
0.44,0.56
0.61,0.39
0.35,0.65
0.25,0.75
0.31,0.69
0.22,0.78
0.96,0.04
0.44,0.56
0.17,0.83
0.51,0.49
0.96,0.04
0.11,0.89
0.38,0.62
0.77,0.23
0.55,0.45
0.67,0.33
0.51,0.49
0.83,0.17
0.43,0.57
0.42,0.58
0.87,0.13
0.15,0.85
0.45,0.55
0.63,0.37
0.48,0.52
0.31,0.69
0.2,0.8
0.32,0.68
0.4,0.6
0.65,0.35
0.66,0.34
0.72,0.28
0.03,0.97
0.25,0.75
0.11,0.89
0.85,0.15
0.77,0.23
0.49,0.51
0.75,0.25
0.2,0.8
0.73,0.27
0.73,0.27
0.37,0.63
0.03,0.97
0.88,0.12
0.25,0.75
0.89,0.11
0.83,0.17
0.92,0.08
0.11,0.89
0.39,0.61
0.99,0.01
0.99,0.01
0.5,0.5
0.4,0.6
0.85,0.15
0.7,0.3
0.96,0.04
0.63,0.37
0.95,0.05
0.98,0.02
0.33,0.67
0.92,0.08
0.9,0.1
0.99,0.01
0.82,0.18
0.43,0.57
0.42,0.58
0.68,0.32
0.1,0.9
0.58,0.42
0.57,0.43
0.44,0.56
0.59,0.41
0.53,0.47
0.05,0.95
0.47,0.53
0.37,0.63
0.57,0.43
0.96,0.04
0.91,0.09
0.28,0.72
0.8,0.2
0.85,0.15
0.84,0.16
0.84,0.16
0.17,0.83
0.35,0.65
0.89,0.11
0.51,0.49
0.26,0.74
0.83,0.17
0.4,0.6
0.92,0.08
0.17,0.83
0.84,0.16
0.06,0.94
0.98,0.02
0.5,0.5
0.23,0.77
0.67,0.33
0.13,0.87
0.05,0.95
0.57,0.43
0.72,0.28
0.81,0.19
0.07,0.93
0.88,0.12
0.66,0.34
0.49,0.51
0.55,0.45
0.87,0.13
0,1
0.38,0.62
0.33,0.67
0.4,0.6
0.95,0.05
0.54,0.46
0.41,0.59
0.56,0.44
0.93,0.07
0.24,0.76
0.14,0.86
0.27,0.73
0.91,0.09
0.73,0.27
0.31,0.69
1,0
0.85,0.15
0.07,0.93
0.97,0.03
0.91,0.09
0.13,0.87
0.34,0.66
0.52,0.48
0.91,0.09
0.69,0.31
0.72,0.28
0.61,0.39
0.36,0.64
0.36,0.64
0.08,0.92
0.62,0.38
0.88,0.12
0.17,0.83
0.14,0.86
0.47,0.53
0.31,0.69
0.43,0.57
0.03,0.97
0.33,0.67
0.02,0.98
0.9,0.1
0.26,0.74
0.09,0.91
0.3,0.7
0.91,0.09
0.71,0.29
0.33,0.67
0.43,0.57
0.86,0.14
0.44,0.56
0.46,0.54
0.59,0.41
0.61,0.39
0.24,0.76
0.6,0.4
0.23,0.77
0.98,0.02
0.01,0.99
0.21,0.79
0.95,0.05
0.13,0.87
0.04,0.96
0.68,0.32
0.34,0.66
0.5,0.5
0.97,0.03
0.71,0.29
0.22,0.78
0.89,0.11
